"","longitude","latitude","year","month","day","dataname"
"1827",-109.9809716667,34.1831383333,2018,9,16,"inat"
"1828",-109.972083,34.136526,2018,9,16,"inat"
"1829",-111.2103533372,31.3940046188,2018,9,16,"inat"
"1830",-111.4903626653,35.0641731126,2018,9,11,"inat"
"1831",-110.7607166667,31.5390816667,2018,9,7,"inat"
"1832",-114.6399929899,32.7312226622,2016,1,20,"inat"
"1833",-110.0272476144,34.3034853593,2018,9,1,"inat"
"1834",-110.7818104328,32.0980034117,2018,9,4,"inat"
"1835",-110.87777,32.2617,2018,9,3,"inat"
"1836",-110.6157077725,32.2725863861,2018,8,18,"inat"
"1837",-110.7788904279,32.2294054531,2018,9,1,"inat"
"1838",-111.1589241109,33.2791896901,2018,8,25,"inat"
"1839",-109.9501116667,34.3414466667,2018,8,24,"inat"
"1840",-109.2060525,31.8839759,2018,8,7,"inat"
"1841",-109.780515,35.0660333333,2018,8,15,"inat"
"1842",-110.8526588,32.23492459,2018,8,4,"inat"
"1843",-110.852733,32.2350772,2018,8,12,"inat"
"1844",-110.7582405793,32.4473256054,2018,8,6,"inat"
"1845",-109.205560302,31.8833564766,2018,7,28,"inat"
"1846",-110.7831333333,32.2323633333,2018,7,28,"inat"
"1847",-112.4081805556,34.6458861111,2017,8,2,"inat"
"1848",-109.207681297,31.8826498188,2018,7,2,"inat"
"1849",-110.908785,32.248523,2018,4,20,"inat"
"1850",-112.8817468396,31.9944591568,2013,1,18,"inat"
"1851",-111.94475,33.459965,2018,3,19,"inat"
"1852",-112.5,34.8859309408,2015,5,30,"inat"
"1853",-111.445312,34.533712,2008,9,14,"inat"
"1854",-111.1313250661,32.3943939522,2017,12,6,"inat"
"1855",-111.92094061,33.49317614,2017,12,6,"inat"
"1856",-111.9441464712,33.4609312393,2017,10,15,"inat"
"1857",-112.1626550519,33.6084293621,2017,11,30,"inat"
"1858",-112.1626362764,33.608391895,2017,11,30,"inat"
"1859",-111.9451823831,33.460936536,2017,4,16,"inat"
"1860",-111.9462141116,33.4618173447,2017,11,21,"inat"
"1861",-112.07221678,34.31718929,2017,9,26,"inat"
"1862",-111.88209448,33.5120671917,2017,11,3,"inat"
"1863",-109.9152453125,31.4484980508,2017,10,29,"inat"
"1864",-111.0204694779,32.2789263637,2017,10,26,"inat"
"1865",-111.0206717013,32.278046392,2017,10,21,"inat"
"1866",-111.0206801775,32.266902815,2017,10,20,"inat"
"1867",-114.3224548,34.483901,2017,10,18,"inat"
"1868",-110.979209896,32.3389734496,2017,10,14,"inat"
"1869",-111.0214040208,32.2791735014,2017,10,11,"inat"
"1870",-112.1813106646,33.6003838923,2017,10,8,"inat"
"1871",-109.7813534049,35.0667428364,2017,10,4,"inat"
"1872",-111.033106343,32.2826053924,2017,10,4,"inat"
"1873",-111.0329149159,32.2822628032,2017,10,4,"inat"
"1874",-111.0514354706,33.3087965603,2017,9,9,"inat"
"1875",-111.031975,32.28312,2017,9,24,"inat"
"1876",-111.0324339423,32.281839197,2017,9,21,"inat"
"1877",-111.0325246733,32.2815890635,2017,9,21,"inat"
"1878",-111.0893638889,31.399775,2017,8,24,"inat"
"1879",-110.3959666667,31.8101222222,2017,9,10,"inat"
"1880",-110.9272154,32.1820296,2017,9,9,"inat"
"1881",-111.1314940453,32.3940225235,2017,9,1,"inat"
"1882",-110.9245562,32.2085391,2017,9,7,"inat"
"1883",-110.8319039214,33.2902390596,2017,9,5,"inat"
"1884",-109.9500427246,34.3412437439,2017,9,3,"inat"
"1885",-110.534675,32.2264633333,2017,8,31,"inat"
"1886",-110.554695,32.2194833333,2017,8,30,"inat"
"1887",-109.7791292556,35.0670320733,2017,8,22,"inat"
"1888",-110.5225489159,31.7211835559,2017,8,19,"inat"
"1889",-110.2273750305,31.3807895635,2017,8,1,"inat"
"1890",-111.9853721001,35.1608787803,2017,8,1,"inat"
"1891",-111.6549987793,35.1899986267,2017,7,19,"inat"
"1892",-110.942835,32.2812817,2016,9,9,"inat"
"1893",-110.9817651,32.3395736,2016,11,23,"inat"
"1894",-110.9817651,32.3395736,2017,3,5,"inat"
"1895",-112.1206750894,33.8624602976,2014,8,5,"inat"
"1896",-110.9003349,32.2328753,2017,5,22,"inat"
"1897",-111.0281424596,32.2808576068,2017,4,24,"inat"
"1898",-110.926479,32.2217429,2015,1,28,"inat"
"1899",-109.78204,35.065931,2016,11,11,"inat"
"1900",-111.9451,33.4602,2017,2,13,"inat"
"1901",-111.1674733333,32.243245,2017,1,10,"inat"
"1902",-111.1591529,33.2793968,2013,11,16,"inat"
"1903",-111.1677441,32.2434320986,2017,1,2,"inat"
"1904",-111.001678817,32.1891391917,2017,1,3,"inat"
"1905",-112.0928757839,36.0999712888,2016,12,3,"inat"
"1906",-112.0357137,33.3122624,2016,11,25,"inat"
"1907",-111.882995,33.3980366667,2016,11,12,"inat"
"1908",-111.76697978,34.6466054468,2016,9,22,"inat"
"1909",-110.883876,32.217753,2012,10,12,"inat"
"1910",-109.205639,31.88333,2016,8,12,"inat"
"1911",-109.205589,31.883447,2016,8,12,"inat"
"1912",-111.1680774405,32.2436046568,2016,9,28,"inat"
"1913",-112.1218335071,36.0551322531,2016,9,29,"inat"
"1914",-110.9804463955,32.3392332046,2016,9,17,"inat"
"1915",-109.4908,32.91237,2016,8,30,"inat"
"1916",-109.779275,35.0669861667,2016,9,12,"inat"
"1917",-109.7890256345,32.6970004527,2016,9,11,"inat"
"1918",-109.205569,31.883711,2016,8,13,"inat"
"1919",-109.2798553872,31.9049550461,2016,7,23,"inat"
"1920",-109.779371,35.066816,2016,8,24,"inat"
"1921",-109.205951,31.883532,2016,8,12,"inat"
"1922",-109.7797,35.0666083333,2016,8,15,"inat"
"1923",-109.491731,32.913625,2016,7,28,"inat"
"1924",-110.23848,32.3360966667,2015,9,17,"inat"
"1925",-110.9878134727,32.2070639765,2011,12,29,"inat"
"1926",-109.3191361427,33.5149391691,2006,9,17,"inat"
"1927",-109.3369444444,31.7591666667,2015,10,10,"inat"
"1928",-111.754442,34.646845,2003,9,24,"inat"
"1929",-109.205775,31.88349,2013,7,20,"inat"
"1930",-111.197225,32.2547,2015,10,25,"inat"
"1931",-112.131057,36.056788,2015,9,29,"inat"
"1932",-112.142428,36.056291,2015,9,30,"inat"
"1933",-112.131345,36.056645,2015,9,29,"inat"
"1934",-112.130145,36.057048,2015,9,29,"inat"
"1935",-112.1313203127,36.0563449888,2015,9,29,"inat"
"1936",-112.1312033852,36.0564163188,2015,9,29,"inat"
"1937",-112.1309593042,36.0564034526,2015,9,29,"inat"
"1938",-112.103353,36.051089,2015,9,27,"inat"
"1939",-112.1087,36.058982,2015,9,27,"inat"
"1940",-112.109315,36.058839,2015,9,27,"inat"
"1941",-112.142002,36.046789,2015,9,27,"inat"
"1942",-112.141841,36.045993,2015,9,27,"inat"
"1943",-112.139255,36.055186,2015,9,26,"inat"
"1944",-112.1372088512,36.0506152036,2015,9,26,"inat"
"1945",-112.138689,36.054895,2015,9,26,"inat"
"1946",-112.138772,36.055481,2015,9,26,"inat"
"1947",-112.139252,36.055159,2015,9,26,"inat"
"1948",-112.139231,36.055239,2015,9,26,"inat"
"1949",-112.137999,36.054743,2015,9,26,"inat"
"1950",-112.143029,36.057332,2015,9,26,"inat"
"1951",-112.143901,36.05672,2015,9,26,"inat"
"1952",-112.144785,36.056451,2015,9,26,"inat"
"1953",-112.14613,36.056082,2015,9,26,"inat"
"1954",-112.144164,36.056838,2015,9,26,"inat"
"1955",-112.1444,36.05715,2015,9,26,"inat"
"1956",-112.14282,36.056997,2015,9,26,"inat"
"1957",-112.143052,36.057276,2015,9,26,"inat"
"1958",-112.139864,36.057015,2015,9,26,"inat"
"1959",-112.14207,36.05457,2015,9,26,"inat"
"1960",-112.142711,36.051607,2015,9,26,"inat"
"1961",-112.140879,36.048477,2015,9,26,"inat"
"1962",-112.139738,36.050608,2015,9,20,"inat"
"1963",-112.139694,36.050596,2015,9,20,"inat"
"1964",-112.138819,36.047637,2015,9,20,"inat"
"1965",-112.129952,36.033938,2015,9,18,"inat"
"1966",-112.129981,36.033513,2015,9,18,"inat"
"1967",-112.130159,36.033705,2015,9,18,"inat"
"1968",-112.128843,36.034186,2015,9,18,"inat"
"1969",-112.128906,36.033196,2015,9,18,"inat"
"1970",-112.140929,36.056103,2015,9,13,"inat"
"1971",-112.139296,36.055596,2015,9,13,"inat"
"1972",-112.142396,36.055967,2015,9,13,"inat"
"1973",-112.146175,36.056105,2015,9,13,"inat"
"1974",-112.144854,36.054796,2015,9,13,"inat"
"1975",-112.145809,36.054459,2015,9,13,"inat"
"1976",-112.144767,36.053962,2015,9,13,"inat"
"1977",-112.144705,36.053607,2015,9,13,"inat"
"1978",-112.144721,36.053562,2015,9,13,"inat"
"1979",-112.14297,36.055518,2015,9,13,"inat"
"1980",-112.142899,36.05689,2015,9,13,"inat"
"1981",-111.82588,36.043868,2015,9,11,"inat"
"1982",-112.141941,36.055847,2015,9,8,"inat"
"1983",-112.139405,36.055537,2015,9,8,"inat"
"1984",-112.13358,36.049812,2015,9,8,"inat"
"1985",-112.133465,36.049719,2015,9,8,"inat"
"1986",-112.143258,36.056471,2015,9,8,"inat"
"1987",-112.142893,36.056737,2015,9,8,"inat"
"1988",-112.143768,36.0563,2015,9,8,"inat"
"1989",-112.1394,36.055783,2015,9,8,"inat"
"1990",-112.138934,36.055472,2015,9,8,"inat"
"1991",-112.142399,36.055898,2015,9,7,"inat"
"1992",-112.14405,36.0567861667,2015,9,7,"inat"
"1993",-112.142714,36.056402,2015,9,5,"inat"
"1994",-111.067932,32.245684,2007,11,24,"inat"
"1995",-112.140435,36.055952,2015,8,3,"inat"
"1996",-111.826996,36.03761,2015,7,16,"inat"
"1997",-112.110608,36.059743,2014,8,23,"inat"
"1998",-112.109068,36.05909,2014,7,28,"inat"
"1999",-112.179658,36.023655,2014,9,6,"inat"
"2000",-112.02328,34.777871,2014,10,8,"inat"
